RunId,iteration,Step,has_regulation,num_month_rent_renovation,rent_increase_differential,max_complaint,rent_discount,init_num_people,base_decay_constant,decay_differential,mean_quality,mean_complaints,mean_displacement,mean_housing_quality,mean_rent_price,hh_low_quality,hh_rent_regulation,movement,attempt,movement_li,attempt_li
5,0,0,True,12,0.08,3,0.5,2,0.15,0.05,"(75.36833236877118, 74.74370245433144)","(0.0, 0.0)","(0.0, 0.0)","(76.04725571553926, 74.29842213562159)","(0.2294793488741026, 0.4259536040397544)","(0, 0)","(172, 136)",0,"(0, 0)",0,"(0, 0)"
5,0,2,True,12,0.08,3,0.5,2,0.15,0.05,"(52.3425434842023, 52.030960021868275)","(1.0229007633587786, 0.4782608695652174)","(0.015267175572519083, 0.5217391304347826)","(50.97599995212431, 55.041624885970364)","(0.2251731089225532, 0.45182968916248617)","(50, 9)","(203, 105)",36,"(63, 0)",7,"(31, 0)"
5,0,4,True,12,0.08,3,0.5,2,0.15,0.05,"(39.238040161158914, 36.00844218668038)","(0.8396946564885496, 0.2608695652173913)","(0.5725190839694656, 0.9130434782608695)","(34.73473410677706, 40.77583861145511)","(0.22186446759794393, 0.44611589077019465)","(117, 22)","(192, 116)",54,"(95, 96)",7,"(55, 9)"
5,0,6,True,12,0.08,3,0.5,2,0.15,0.05,"(29.179329000675146, 24.975080605486177)","(0.8931297709923665, 0.6956521739130435)","(0.9236641221374046, 1.0)","(25.022981063433786, 30.207484206943075)","(0.2221920673812968, 0.4465407492317162)","(122, 23)","(191, 117)",56,"(127, 181)",7,"(79, 13)"
5,0,8,True,12,0.08,3,0.5,2,0.15,0.05,"(23.009706565657375, 17.36202875442396)","(1.0916030534351144, 0.4782608695652174)","(0.9847328244274809, 1.0)","(19.497732152153706, 22.37825470145866)","(0.2221920673812968, 0.4465407492317162)","(119, 23)","(191, 117)",56,"(159, 262)",7,"(103, 22)"
5,0,10,True,12,0.08,3,0.5,2,0.15,0.05,"(16.877335449252403, 12.097965173524454)","(0.8778625954198473, 0.2608695652173913)","(0.9923664122137404, 1.0)","(13.968341993838543, 16.578218829896887)","(0.2221920673812968, 0.4465407492317162)","(128, 23)","(191, 117)",56,"(191, 363)",7,"(127, 31)"
5,0,12,True,12,0.08,3,0.5,2,0.15,0.05,"(12.58599251659091, 8.450173282323437)","(0.8702290076335878, 0.6956521739130435)","(1.0, 1.0)","(10.228034496443009, 12.281446575636366)","(0.2221920673812968, 0.4465407492317162)","(125, 23)","(191, 117)",56,"(223, 452)",7,"(151, 35)"
5,0,14,True,12,0.08,3,0.5,2,0.15,0.05,"(9.995311824194454, 5.9166911681266825)","(1.1145038167938932, 0.4782608695652174)","(1.0, 1.0)","(8.122017296266673, 9.098319399560507)","(0.2221920673812968, 0.4465407492317162)","(125, 23)","(191, 117)",56,"(255, 533)",7,"(175, 44)"
5,0,16,True,12,0.08,3,0.5,2,0.15,0.05,"(9.723632493871083, 4.1530374531995475)","(0.8778625954198473, 0.2608695652173913)","(1.0, 1.0)","(8.28005715250989, 6.740200788776372)","(0.2221920673812968, 0.4465407492317162)","(125, 23)","(191, 117)",56,"(287, 635)",7,"(199, 53)"
5,0,18,True,12,0.08,3,0.5,2,0.15,0.05,"(9.189334925165708, 2.922368192156139)","(0.8702290076335878, 0.6956521739130435)","(1.0, 1.0)","(8.089190509381682, 4.993263555378825)","(0.2221920673812968, 0.4465407492317162)","(122, 23)","(191, 117)",56,"(319, 723)",7,"(223, 57)"
5,0,20,True,12,0.08,3,0.5,2,0.15,0.05,"(7.0309200050293725, 2.0615282200349494)","(1.1603053435114503, 0.4782608695652174)","(1.0, 1.0)","(6.17814584434949, 3.699100622490608)","(0.2221920673812968, 0.4465407492317162)","(128, 23)","(191, 117)",56,"(351, 803)",7,"(247, 66)"
1,0,0,True,6,0.05,3,0.5,2,0.15,0.05,"(76.67048137163864, 72.60646788753063)","(0.0, 0.0)","(0.0, 0.0)","(77.01529498421068, 74.88088399812116)","(0.2153323477730147, 0.4199818511673667)","(0, 0)","(144, 164)",0,"(0, 0)",0,"(0, 0)"
1,0,2,True,6,0.05,3,0.5,2,0.15,0.05,"(54.51590042996418, 52.83762938304981)","(0.9274193548387096, 0.6666666666666666)","(0.008064516129032258, 0.4666666666666667)","(51.62489607926446, 55.473123246562245)","(0.21017508529373352, 0.44288464317372866)","(43, 12)","(174, 134)",40,"(70, 0)",7,"(35, 0)"
1,0,4,True,6,0.05,3,0.5,2,0.15,0.05,"(41.05398276694664, 36.82780768066779)","(0.6612903225806451, 0.3333333333333333)","(0.5564516129032258, 0.9333333333333333)","(35.66571545820368, 41.095500459175874)","(0.2051978024882893, 0.4447938919834214)","(100, 29)","(163, 145)",56,"(105, 95)",7,"(63, 14)"
1,0,6,True,6,0.05,3,0.5,2,0.15,0.05,"(29.831566949353533, 25.730738458698017)","(0.8951612903225806, 0.6)","(0.8709677419354839, 1.0)","(24.5938272879418, 30.4442955281914)","(0.20427853664500234, 0.4438814144206641)","(121, 30)","(162, 146)",60,"(143, 168)",7,"(91, 22)"
1,0,8,True,6,0.05,3,0.5,2,0.15,0.05,"(21.846441688528447, 18.021481604888752)","(1.2096774193548387, 0.6666666666666666)","(0.9758064516129032, 1.0)","(16.4857354398457, 23.36902032776249)","(0.20427853664500234, 0.4438814144206641)","(121, 30)","(162, 146)",60,"(181, 243)",7,"(119, 32)"
1,0,10,True,6,0.05,3,0.5,2,0.15,0.05,"(18.375071756388287, 12.653295741311588)","(0.7258064516129032, 0.3333333333333333)","(0.9838709677419355, 1.0)","(12.729296663475433, 18.764687799025012)","(0.20427853664500234, 0.4438814144206641)","(115, 30)","(162, 146)",60,"(219, 353)",7,"(147, 46)"
1,0,12,True,6,0.05,3,0.5,2,0.15,0.05,"(14.385854657521913, 10.381289661881633)","(0.8951612903225806, 0.6)","(0.9838709677419355, 1.0)","(9.761821691095543, 14.546301613910723)","(0.20427853664500234, 0.4438814144206641)","(119, 29)","(162, 146)",60,"(257, 428)",7,"(175, 54)"
1,0,14,True,6,0.05,3,0.5,2,0.15,0.05,"(10.362907937051007, 7.5727885542467535)","(1.2258064516129032, 0.6666666666666666)","(0.9838709677419355, 1.0)","(6.793093627285255, 10.776165279116938)","(0.20427853664500234, 0.4438814144206641)","(121, 30)","(162, 146)",60,"(295, 502)",7,"(203, 64)"
1,0,16,True,6,0.05,3,0.5,2,0.15,0.05,"(7.372347868409018, 5.309211421533264)","(0.7016129032258065, 0.3333333333333333)","(1.0, 1.0)","(4.553546832966259, 7.983179587847521)","(0.20427853664500234, 0.4438814144206641)","(124, 30)","(162, 146)",60,"(333, 617)",7,"(231, 78)"
1,0,18,True,6,0.05,3,0.5,2,0.15,0.05,"(5.642859333269619, 6.918501958883831)","(0.9516129032258065, 0.6)","(1.0, 1.0)","(4.380252914626101, 5.91408489765181)","(0.20427853664500234, 0.4438814144206641)","(123, 28)","(162, 146)",60,"(371, 694)",7,"(259, 86)"
1,0,20,True,6,0.05,3,0.5,2,0.15,0.05,"(4.180208268935347, 6.120872419699024)","(1.2258064516129032, 0.6666666666666666)","(1.0, 1.0)","(3.5009122032746522, 4.381261850839032)","(0.20427853664500234, 0.4438814144206641)","(123, 28)","(162, 146)",60,"(409, 772)",7,"(287, 96)"
3,0,0,True,12,0.02,3,0.5,2,0.15,0.05,"(71.64587875655236, 74.61998816525143)","(0.0, 0.0)","(0.0, 0.0)","(72.55786334506985, 72.18719484370332)","(0.20420722579645645, 0.3859997915666642)","(0, 0)","(160, 148)",0,"(0, 0)",0,"(0, 0)"
3,0,2,True,12,0.02,3,0.5,2,0.15,0.05,"(51.2255345410702, 52.61323928568275)","(1.0689655172413792, 0.4473684210526316)","(0.017241379310344827, 0.42105263157894735)","(48.63699029771483, 53.477589240116764)","(0.19935919709451838, 0.41129781089193734)","(52, 13)","(185, 123)",31,"(66, 0)",12,"(44, 0)"
3,0,4,True,12,0.02,3,0.5,2,0.15,0.05,"(38.87818911431104, 39.260387591421484)","(0.8620689655172413, 0.3684210526315789)","(0.5862068965517241, 0.8157894736842105)","(33.94252993326763, 39.61717250721107)","(0.1988155595129392, 0.40411966751831796)","(97, 33)","(178, 130)",47,"(110, 91)",12,"(78, 13)"
3,0,6,True,12,0.02,3,0.5,2,0.15,0.05,"(31.576719870976277, 27.92911054047117)","(0.7931034482758621, 0.7105263157894737)","(0.9396551724137931, 1.0)","(26.02414140753686, 30.545575099438487)","(0.1988155595129392, 0.40411966751831796)","(103, 36)","(178, 130)",47,"(156, 173)",12,"(114, 22)"
3,0,8,True,12,0.02,3,0.5,2,0.15,0.05,"(23.522569698779254, 21.20919983616606)","(1.2241379310344827, 0.5)","(0.9913793103448276, 1.0)","(19.347225144910325, 22.628718594865802)","(0.1988155595129392, 0.40411966751831796)","(108, 37)","(178, 130)",47,"(202, 244)",12,"(150, 38)"
3,0,10,True,12,0.02,3,0.5,2,0.15,0.05,"(16.86351590012783, 14.693145011684924)","(0.7758620689655172, 0.3684210526315789)","(1.0, 1.0)","(12.968832849798167, 17.14091354354764)","(0.1988155595129392, 0.40411966751831796)","(113, 38)","(178, 130)",47,"(248, 350)",12,"(186, 53)"
3,0,12,True,12,0.02,3,0.5,2,0.15,0.05,"(14.04499543385984, 12.139340299475043)","(0.8017241379310345, 0.7105263157894737)","(1.0, 1.0)","(10.71142486778128, 13.448699729083009)","(0.1988155595129392, 0.40411966751831796)","(109, 36)","(178, 130)",47,"(294, 430)",12,"(222, 62)"
3,0,14,True,12,0.02,3,0.5,2,0.15,0.05,"(10.842035222531045, 12.41857058701627)","(1.2672413793103448, 0.5)","(1.0, 1.0)","(9.375820584397475, 9.963041803781975)","(0.1988155595129392, 0.40411966751831796)","(111, 34)","(178, 130)",47,"(340, 502)",12,"(258, 78)"
3,0,16,True,12,0.02,3,0.5,2,0.15,0.05,"(9.109270053080373, 11.832421969671199)","(0.8017241379310345, 0.34210526315789475)","(1.0, 1.0)","(8.776001968564387, 7.380802901655335)","(0.1988155595129392, 0.40411966751831796)","(113, 35)","(178, 130)",47,"(386, 608)",12,"(294, 93)"
3,0,18,True,12,0.02,3,0.5,2,0.15,0.05,"(7.759743966979487, 8.074936275354506)","(0.7931034482758621, 0.6842105263157895)","(1.0, 1.0)","(5.88273004357694, 6.924753109002495)","(0.1988155595129392, 0.40411966751831796)","(111, 37)","(178, 130)",47,"(432, 688)",12,"(330, 101)"
3,0,20,True,12,0.02,3,0.5,2,0.15,0.05,"(9.049181406336428, 7.921541303616207)","(1.206896551724138, 0.5526315789473685)","(1.0, 1.0)","(6.61829346987157, 6.777966460885116)","(0.1988155595129392, 0.40411966751831796)","(106, 36)","(178, 130)",47,"(478, 758)",12,"(366, 116)"
6,0,0,True,24,0.02,3,0.5,2,0.15,0.05,"(76.22814059465614, 79.11056138199126)","(0.0, 0.0)","(0.0, 0.0)","(78.64991852908122, 75.05145954574711)","(0.19662038626366204, 0.3930810520476412)","(0, 0)","(168, 140)",0,"(0, 0)",0,"(0, 0)"
6,0,2,True,24,0.02,3,0.5,2,0.15,0.05,"(54.47581314103868, 53.989768088572255)","(0.9285714285714286, 0.5)","(0.008928571428571428, 0.35714285714285715)","(52.720617009112985, 55.599488720246285)","(0.19935495042390772, 0.4164057731481126)","(33, 10)","(193, 115)",33,"(65, 0)",11,"(41, 0)"
6,0,4,True,24,0.02,3,0.5,2,0.15,0.05,"(39.68775836230544, 37.21105800963939)","(0.8125, 0.6666666666666666)","(0.5892857142857143, 0.7142857142857143)","(35.57890073316927, 41.1891143045461)","(0.19724799510851102, 0.41401733070256247)","(92, 40)","(188, 120)",44,"(103, 86)",11,"(71, 14)"
6,0,6,True,24,0.02,3,0.5,2,0.15,0.05,"(29.500866683572475, 30.572036421873246)","(1.0089285714285714, 0.5714285714285714)","(0.9642857142857143, 1.0)","(26.513684321648878, 31.166296461093623)","(0.19724799510851102, 0.41401733070256247)","(106, 36)","(188, 120)",44,"(143, 169)",11,"(101, 33)"
6,0,8,True,24,0.02,3,0.5,2,0.15,0.05,"(22.22434284643048, 20.790617578830602)","(0.9910714285714286, 0.7142857142857143)","(0.9910714285714286, 1.0)","(17.772654095062087, 24.668854585323672)","(0.19724799510851102, 0.41401733070256247)","(106, 42)","(188, 120)",44,"(183, 252)",11,"(131, 48)"
6,0,10,True,24,0.02,3,0.5,2,0.15,0.05,"(17.382222508906953, 14.156812060096476)","(0.7857142857142857, 0.5714285714285714)","(0.9910714285714286, 1.0)","(12.813706374499876, 18.96901711975414)","(0.19724799510851102, 0.41401733070256247)","(103, 42)","(188, 120)",44,"(223, 348)",11,"(161, 68)"
6,0,12,True,24,0.02,3,0.5,2,0.15,0.05,"(13.024959054815591, 9.652904086333297)","(1.0089285714285714, 0.6428571428571429)","(0.9910714285714286, 1.0)","(9.228337837318932, 14.05259351073731)","(0.19724799510851102, 0.41401733070256247)","(106, 42)","(188, 120)",44,"(263, 425)",11,"(191, 85)"
6,0,14,True,24,0.02,3,0.5,2,0.15,0.05,"(13.358968012691772, 9.58116488173682)","(0.9642857142857143, 0.7142857142857143)","(1.0, 1.0)","(9.17558720208451, 12.438226340704654)","(0.19724799510851102, 0.41401733070256247)","(105, 40)","(188, 120)",44,"(303, 512)",11,"(221, 102)"
6,0,16,True,24,0.02,3,0.5,2,0.15,0.05,"(9.447932819229761, 6.512072859842743)","(0.8482142857142857, 0.5714285714285714)","(1.0, 1.0)","(6.15058003570531, 9.214464706157296)","(0.19724799510851102, 0.41401733070256247)","(109, 42)","(188, 120)",44,"(343, 604)",11,"(251, 121)"
6,0,18,True,24,0.02,3,0.5,2,0.15,0.05,"(8.283008213787765, 4.431569534702767)","(0.9464285714285714, 0.5714285714285714)","(1.0, 1.0)","(4.122857092679869, 8.516414932278062)","(0.19724799510851102, 0.41401733070256247)","(109, 42)","(188, 120)",44,"(383, 687)",11,"(281, 139)"
6,0,20,True,24,0.02,3,0.5,2,0.15,0.05,"(7.227519911306098, 3.0197576726211044)","(1.0357142857142858, 0.7857142857142857)","(1.0, 1.0)","(3.912878909261196, 6.309115356717447)","(0.19724799510851102, 0.41401733070256247)","(106, 42)","(188, 120)",44,"(423, 768)",11,"(311, 154)"
8,0,0,True,24,0.08,3,0.5,2,0.15,0.05,"(75.31591779248275, 77.17109696662031)","(0.0, 0.0)","(0.0, 0.0)","(78.16823105133979, 73.60155406753199)","(0.2024868994241047, 0.4073764702569239)","(0, 0)","(140, 168)",0,"(0, 0)",0,"(0, 0)"
8,0,2,True,24,0.08,3,0.5,2,0.15,0.05,"(53.85845692998474, 54.42051256190941)","(0.8870967741935484, 0.36666666666666664)","(0.04032258064516129, 0.5666666666666667)","(52.397732236858566, 54.525372323718294)","(0.1989599305495291, 0.4321363395553196)","(47, 9)","(167, 141)",39,"(80, 0)",6,"(39, 0)"
8,0,4,True,24,0.08,3,0.5,2,0.15,0.05,"(40.17753887480409, 38.72768568414191)","(0.7903225806451613, 0.43333333333333335)","(0.5564516129032258, 0.8666666666666667)","(36.524257122023194, 40.89393981609909)","(0.1990761788855023, 0.42897544943059335)","(106, 27)","(160, 148)",49,"(125, 81)",6,"(73, 8)"
8,0,6,True,24,0.08,3,0.5,2,0.15,0.05,"(31.044888537352342, 32.64110599911188)","(0.8629032258064516, 0.36666666666666664)","(0.8790322580645161, 0.9666666666666667)","(28.483139499620926, 30.8335533796308)","(0.19907712924368684, 0.43033585580038214)","(114, 25)","(160, 148)",51,"(171, 160)",6,"(107, 15)"
8,0,8,True,24,0.08,3,0.5,2,0.15,0.05,"(23.1536628981572, 22.58414368544091)","(1.1290322580645162, 0.5)","(0.9758064516129032, 0.9666666666666667)","(19.959086576570098, 23.405420807237313)","(0.19907712924368684, 0.43033585580038214)","(118, 30)","(160, 148)",51,"(217, 232)",6,"(141, 21)"
8,0,10,True,24,0.08,3,0.5,2,0.15,0.05,"(18.128917518515248, 17.787861543295953)","(0.782258064516129, 0.26666666666666666)","(1.0, 1.0)","(16.11195359958428, 17.339162196724406)","(0.19907712924368684, 0.43033585580038214)","(116, 29)","(160, 148)",51,"(263, 333)",6,"(175, 31)"
8,0,12,True,24,0.08,3,0.5,2,0.15,0.05,"(15.221874098697407, 14.707606092821546)","(0.8629032258064516, 0.4666666666666667)","(1.0, 1.0)","(14.402517575202488, 12.845167286689078)","(0.19907712924368684, 0.43033585580038214)","(117, 28)","(160, 148)",51,"(309, 410)",6,"(209, 37)"
8,0,14,True,24,0.08,3,0.5,2,0.15,0.05,"(10.64756063914338, 10.145091662385466)","(1.1693548387096775, 0.5333333333333333)","(1.0, 1.0)","(9.654296244038832, 9.515933973684014)","(0.19907712924368684, 0.43033585580038214)","(122, 29)","(160, 148)",51,"(355, 482)",6,"(243, 45)"
8,0,16,True,24,0.08,3,0.5,2,0.15,0.05,"(10.827403002815046, 10.937920475453)","(0.7338709677419355, 0.3)","(1.0, 1.0)","(10.434240421781087, 7.989709760472995)","(0.19907712924368684, 0.43033585580038214)","(114, 28)","(160, 148)",51,"(401, 585)",6,"(277, 55)"
8,0,18,True,24,0.08,3,0.5,2,0.15,0.05,"(8.810817180857827, 7.4890257998005625)","(0.8306451612903226, 0.36666666666666664)","(1.0, 1.0)","(7.784934629423382, 6.482285223761418)","(0.19907712924368684, 0.43033585580038214)","(118, 30)","(160, 148)",51,"(447, 662)",6,"(311, 62)"
8,0,20,True,24,0.08,3,0.5,2,0.15,0.05,"(7.575104358756197, 5.136440324383029)","(1.217741935483871, 0.5333333333333333)","(1.0, 1.0)","(6.597027617638868, 5.02940049114156)","(0.19907712924368684, 0.43033585580038214)","(118, 30)","(160, 148)",51,"(493, 731)",6,"(345, 69)"
7,0,0,True,24,0.05,3,0.5,2,0.15,0.05,"(78.03618868266337, 77.65676354392765)","(0.0, 0.0)","(0.0, 0.0)","(76.65145637276567, 79.5189956034223)","(0.212367612806572, 0.41132838991009263)","(0, 0)","(168, 140)",0,"(0, 0)",0,"(0, 0)"
7,0,2,True,24,0.05,3,0.5,2,0.15,0.05,"(55.03738714029251, 54.861971164466766)","(0.8925619834710744, 0.45454545454545453)","(0.0, 0.48484848484848486)","(51.38100776449111, 58.909120833324664)","(0.20829863717047892, 0.4361323369047122)","(34, 10)","(190, 118)",31,"(63, 0)",11,"(43, 0)"
7,0,4,True,24,0.05,3,0.5,2,0.15,0.05,"(41.558025332587285, 38.461817996090815)","(0.7933884297520661, 0.36363636363636365)","(0.5371900826446281, 0.8484848484848485)","(35.482112408275064, 43.98937936669368)","(0.20716312914544702, 0.4433602974035759)","(93, 28)","(184, 124)",44,"(103, 84)",11,"(75, 12)"
7,0,6,True,24,0.05,3,0.5,2,0.15,0.05,"(32.84298632631337, 28.451090119774367)","(0.8677685950413223, 0.6363636363636364)","(0.8760330578512396, 1.0)","(26.30672991691007, 34.40678826312048)","(0.20716312914544702, 0.4433602974035759)","(108, 31)","(184, 124)",44,"(145, 160)",11,"(107, 20)"
7,0,8,True,24,0.05,3,0.5,2,0.15,0.05,"(24.65437548491733, 21.240806532120235)","(1.115702479338843, 0.5454545454545454)","(0.9752066115702479, 1.0)","(19.55604405313489, 25.489175660457523)","(0.20716312914544702, 0.4433602974035759)","(110, 32)","(184, 124)",44,"(187, 235)",11,"(139, 32)"
7,0,10,True,24,0.05,3,0.5,2,0.15,0.05,"(19.606277230911704, 18.75592558853665)","(0.7603305785123967, 0.30303030303030304)","(0.9917355371900827, 1.0)","(16.375298100899265, 18.882845759423887)","(0.20716312914544702, 0.4433602974035759)","(114, 31)","(184, 124)",44,"(229, 338)",11,"(171, 46)"
7,0,12,True,24,0.05,3,0.5,2,0.15,0.05,"(15.296690951309628, 15.37539981034234)","(0.9421487603305785, 0.6363636363636364)","(1.0, 1.0)","(13.131689298743408, 13.988756196903733)","(0.20716312914544702, 0.4433602974035759)","(116, 29)","(184, 124)",44,"(271, 414)",11,"(203, 53)"
7,0,14,True,24,0.05,3,0.5,2,0.15,0.05,"(11.019051629134816, 11.197605914078993)","(1.1570247933884297, 0.5757575757575758)","(1.0, 1.0)","(9.290914607751631, 10.363125475340576)","(0.20716312914544702, 0.4433602974035759)","(119, 32)","(184, 124)",44,"(313, 494)",11,"(235, 65)"
7,0,16,True,24,0.05,3,0.5,2,0.15,0.05,"(8.84525729705247, 7.705604549868561)","(0.768595041322314, 0.3333333333333333)","(1.0, 1.0)","(7.325704660873013, 7.6771921753431895)","(0.20716312914544702, 0.4433602974035759)","(118, 33)","(184, 124)",44,"(355, 601)",11,"(267, 79)"
7,0,18,True,24,0.05,3,0.5,2,0.15,0.05,"(9.306551271158515, 6.092554910014503)","(0.9173553719008265, 0.6363636363636364)","(1.0, 1.0)","(6.248715459281409, 7.949058037221921)","(0.20716312914544702, 0.4433602974035759)","(113, 32)","(184, 124)",44,"(397, 676)",11,"(299, 87)"
7,0,20,True,24,0.05,3,0.5,2,0.15,0.05,"(7.45796192012351, 8.986560576500569)","(1.1487603305785123, 0.5757575757575758)","(1.0, 1.0)","(6.315860214948179, 5.888807031230451)","(0.20716312914544702, 0.4433602974035759)","(115, 30)","(184, 124)",44,"(439, 754)",11,"(331, 99)"
9,0,0,False,6,0.02,3,0.5,2,0.15,0.05,"(73.56745934481428, 74.55704679275246)","(0.0, 0.0)","(0.0, 0.0)","(0, 73.78593969046297)","(0, 0.4044849857744999)","(0, 0)","(0, 308)",0,"(0, 0)",0,"(0, 0)"
9,0,2,False,6,0.02,3,0.5,2,0.15,0.05,"(54.95663148789107, 55.23321874429047)","(0.75, 0.0)","(0.2, 1.0)","(0, 54.6619685528173)","(0, 0.4171576581690642)","(46, 13)","(0, 308)",28,"(141, 0)",0,"(68, 0)"
9,0,4,False,6,0.02,3,0.5,2,0.15,0.05,"(43.00306661105332, 40.91777483266937)","(0.675, 0.0)","(0.5666666666666667, 1.0)","(0, 40.49458228225813)","(0, 0.41109330047734083)","(90, 27)","(0, 308)",45,"(256, 60)",0,"(136, 0)"
9,0,6,False,6,0.02,3,0.5,2,0.15,0.05,"(31.85745529065794, 30.312633145793296)","(0.7666666666666667, 0.0)","(0.9333333333333333, 1.0)","(0, 29.99912439359189)","(0, 0.41109330047734083)","(120, 34)","(0, 308)",45,"(372, 120)",0,"(204, 0)"
9,0,8,False,6,0.02,3,0.5,2,0.15,0.05,"(23.6005833438726, 22.456150951244258)","(0.9416666666666667, 0.0)","(1.0, 1.0)","(0, 22.223897955270264)","(0, 0.41109330047734083)","(120, 34)","(0, 308)",45,"(488, 177)",0,"(272, 0)"
9,0,10,False,6,0.02,3,0.5,2,0.15,0.05,"(17.483742159858274, 16.635925791060835)","(0.6916666666666667, 0.0)","(1.0, 1.0)","(0, 16.46386853983538)","(0, 0.41109330047734083)","(120, 34)","(0, 308)",45,"(604, 251)",0,"(340, 0)"
9,0,12,False,6,0.02,3,0.5,2,0.15,0.05,"(12.952274757724139, 12.324196943926788)","(0.7666666666666667, 0.0)","(1.0, 1.0)","(0, 12.19673379721856)","(0, 0.41109330047734083)","(120, 34)","(0, 308)",45,"(720, 312)",0,"(408, 0)"
9,0,14,False,6,0.02,3,0.5,2,0.15,0.05,"(10.795224250568397, 9.12998965133091)","(0.9416666666666667, 0.0)","(1.0, 1.0)","(0, 9.658909700314144)","(0, 0.41109330047734083)","(117, 34)","(0, 308)",45,"(836, 369)",0,"(476, 0)"
9,0,16,False,6,0.02,3,0.5,2,0.15,0.05,"(8.701309889250702, 6.763662688341463)","(0.6583333333333333, 0.0)","(1.0, 1.0)","(0, 7.521216333280675)","(0, 0.41109330047734083)","(117, 34)","(0, 308)",45,"(952, 442)",0,"(544, 0)"
9,0,18,False,6,0.02,3,0.5,2,0.15,0.05,"(6.4460889097549465, 5.0106445580684476)","(0.7916666666666666, 0.0)","(1.0, 1.0)","(0, 5.571854101383264)","(0, 0.41109330047734083)","(117, 34)","(0, 308)",45,"(1068, 500)",0,"(612, 0)"
9,0,20,False,6,0.02,3,0.5,2,0.15,0.05,"(4.775380116480812, 3.711976785976798)","(0.9166666666666666, 0.0)","(1.0, 1.0)","(0, 4.127731041284882)","(0, 0.41109330047734083)","(120, 34)","(0, 308)",45,"(1184, 559)",0,"(680, 0)"
0,0,0,True,6,0.02,3,0.5,2,0.15,0.05,"(77.24464610202136, 73.62091460549176)","(0.0, 0.0)","(0.0, 0.0)","(75.72804618063418, 77.42153215487525)","(0.22051685542433178, 0.4384155219488248)","(0, 0)","(152, 156)",0,"(0, 0)",0,"(0, 0)"
0,0,2,True,6,0.02,3,0.5,2,0.15,0.05,"(54.18188061889084, 52.91740562523618)","(0.9206349206349206, 0.39285714285714285)","(0.015873015873015872, 0.6071428571428571)","(50.76202740199172, 57.35528169342708)","(0.2171570623036773, 0.46150176495202844)","(48, 10)","(178, 130)",37,"(74, 0)",8,"(42, 0)"
0,0,4,True,6,0.02,3,0.5,2,0.15,0.05,"(40.625332236983965, 36.58754699503637)","(0.9206349206349206, 0.07142857142857142)","(0.48412698412698413, 1.0)","(34.333732795137166, 42.48983773082337)","(0.2109642463378804, 0.4680625339847976)","(99, 27)","(169, 139)",55,"(115, 84)",8,"(74, 11)"
0,0,6,True,6,0.02,3,0.5,2,0.15,0.05,"(31.50984338039918, 25.352081701754344)","(0.7777777777777778, 0.75)","(0.9206349206349206, 1.0)","(25.9801221536056, 31.477245984803478)","(0.21065305533342388, 0.4684334892492286)","(117, 28)","(168, 140)",57,"(162, 166)",8,"(107, 12)"
0,0,8,True,6,0.02,3,0.5,2,0.15,0.05,"(24.289671640762197, 17.606454490777832)","(1.126984126984127, 0.35714285714285715)","(0.9841269841269841, 1.0)","(18.944869695704966, 24.104246232758104)","(0.21065305533342388, 0.4684334892492286)","(120, 28)","(168, 140)",57,"(210, 238)",8,"(141, 23)"
0,0,10,True,6,0.02,3,0.5,2,0.15,0.05,"(18.680471565993543, 12.25567047954395)","(0.8492063492063492, 0.07142857142857142)","(0.9920634920634921, 1.0)","(13.698471480848513, 18.569551919152907)","(0.21065305533342388, 0.4684334892492286)","(117, 28)","(168, 140)",57,"(258, 333)",8,"(175, 33)"
0,0,12,True,6,0.02,3,0.5,2,0.15,0.05,"(18.06279923437929, 10.04103292556708)","(0.8253968253968254, 0.75)","(0.9920634920634921, 1.0)","(12.090181812899786, 16.532487751574294)","(0.21065305533342388, 0.4684334892492286)","(109, 27)","(168, 140)",57,"(306, 409)",8,"(209, 34)"
0,0,14,True,6,0.02,3,0.5,2,0.15,0.05,"(16.29045187672133, 12.472058118960948)","(1.0238095238095237, 0.2857142857142857)","(1.0, 1.0)","(12.680550216539642, 12.88235025771926)","(0.21065305533342388, 0.4684334892492286)","(111, 25)","(168, 140)",57,"(354, 480)",8,"(243, 44)"
0,0,16,True,6,0.02,3,0.5,2,0.15,0.05,"(15.068385359786744, 11.853032922972618)","(0.9047619047619048, 0.21428571428571427)","(1.0, 1.0)","(12.494669020879396, 10.328808666457485)","(0.21065305533342388, 0.4684334892492286)","(113, 26)","(168, 140)",57,"(402, 569)",8,"(277, 52)"
0,0,18,True,6,0.02,3,0.5,2,0.15,0.05,"(12.88955870060405, 11.72430229155689)","(0.7619047619047619, 0.5357142857142857)","(1.0, 1.0)","(11.121850279038417, 8.364456772173991)","(0.21065305533342388, 0.4684334892492286)","(117, 25)","(168, 140)",57,"(450, 650)",8,"(311, 55)"
0,0,20,True,6,0.02,3,0.5,2,0.15,0.05,"(10.742501271343196, 8.639893738973177)","(1.119047619047619, 0.35714285714285715)","(1.0, 1.0)","(9.524395155096352, 6.196541982931081)","(0.21065305533342388, 0.4684334892492286)","(118, 27)","(168, 140)",57,"(498, 721)",8,"(345, 64)"
