RunId,iteration,Step,has_regulation,num_month_rent_renovation,rent_increase_differential,max_complaint,rent_discount,init_num_people,base_decay_constant,decay_differential,mean_quality,mean_complaints,mean_displacement,mean_housing_quality,mean_rent_price,hh_low_quality,hh_rent_regulation,movement,attempt,movement_li,attempt_li
9,1,0,True,6,0.08,4,0.5,2,0.15,0.05,"(73.86698859333363, 73.62993236549853)","(0.0, 0.0)","(0.0, 0.0)","(75.00768185541537, 72.22035260791813)","(0.2113970294845999, 0.44766455187442294)","(0, 0)","(176, 132)",0,"(0, 0)",0,"(0, 0)"
9,1,2,True,6,0.08,4,0.5,2,0.15,0.05,"(61.38146971416956, 64.8408449804748)","(0.8067226890756303, 0.37142857142857144)","(0.05042016806722689, 0.5714285714285714)","(50.27915275434862, 94.67431379433933)","(0.21484287726925214, 0.5746209223637745)","(42, 11)","(203, 105)",43,"(90, 0)",9,"(49, 0)"
9,1,4,True,6,0.08,4,0.5,2,0.15,0.05,"(51.87905694613363, 43.35771497071417)","(1.0756302521008403, 0.8571428571428571)","(0.3277310924369748, 0.6571428571428571)","(40.49887021316017, 68.08230570648996)","(0.21034882492358917, 0.6493555018231499)","(49, 25)","(191, 117)",68,"(168, 38)",9,"(89, 3)"
9,1,6,True,6,0.08,4,0.5,2,0.15,0.05,"(60.494265049471224, 50.415486558723124)","(0.7983193277310925, 0.4)","(0.5966386554621849, 0.8857142857142857)","(40.98351346765729, 76.18064651309521)","(0.208325690896329, 0.7029487166486578)","(45, 20)","(187, 121)",116,"(269, 89)",14,"(129, 14)"
9,1,8,True,6,0.08,4,0.5,2,0.15,0.05,"(54.68956930073295, 45.83583219154041)","(0.8571428571428571, 0.8285714285714286)","(0.6974789915966386, 0.8857142857142857)","(33.26517491580625, 76.20572313395184)","(0.20695730300391776, 0.7897709619363339)","(49, 20)","(187, 121)",137,"(377, 118)",14,"(169, 15)"
9,1,10,True,6,0.08,4,0.5,2,0.15,0.05,"(54.19285914792798, 41.94779564961984)","(0.9243697478991597, 0.7142857142857143)","(0.8403361344537815, 0.9428571428571428)","(30.737272751061642, 77.91081286452906)","(0.20712757050541875, 0.9004293611326214)","(55, 21)","(187, 121)",141,"(491, 156)",14,"(207, 24)"
9,1,12,True,6,0.08,4,0.5,2,0.15,0.05,"(48.477896048201195, 44.31836580720107)","(0.7478991596638656, 0.7714285714285715)","(0.8991596638655462, 1.0)","(30.134065057048577, 68.4730080711596)","(0.20668195271754441, 1.0168885166902546)","(63, 17)","(187, 121)",142,"(607, 198)",14,"(245, 30)"
9,1,14,True,6,0.08,4,0.5,2,0.15,0.05,"(42.247677522299156, 32.24567634623092)","(1.0420168067226891, 0.5714285714285714)","(0.9243697478991597, 1.0)","(26.997008974358877, 52.69262317674596)","(0.2071008333708531, 1.0879415447940184)","(63, 24)","(187, 121)",143,"(722, 229)",15,"(282, 39)"
9,1,16,True,6,0.08,4,0.5,2,0.15,0.05,"(39.36993511199591, 32.181494721832216)","(0.6218487394957983, 0.9428571428571428)","(0.9243697478991597, 1.0)","(27.628711921529206, 42.47429949411595)","(0.2071008333708531, 1.1373596268240924)","(70, 22)","(187, 121)",143,"(836, 276)",15,"(318, 42)"
9,1,18,True,6,0.08,4,0.5,2,0.15,0.05,"(41.16543432408383, 32.2712014977629)","(1.1176470588235294, 0.4)","(0.9327731092436975, 1.0)","(27.218067255647153, 42.81902082009034)","(0.20952911253693776, 1.172204538034872)","(66, 22)","(187, 121)",149,"(953, 305)",15,"(356, 53)"
9,1,20,True,6,0.08,4,0.5,2,0.15,0.05,"(41.883080669127125, 30.52129706255018)","(0.5042016806722689, 0.8571428571428571)","(0.957983193277311, 1.0)","(31.785329813658482, 32.67338835599053)","(0.2098246257976312, 1.2020360222141522)","(60, 24)","(187, 121)",150,"(1071, 353)",15,"(394, 55)"
3,0,0,True,6,0.08,4,0.5,2,0.15,0.05,"(77.44829802769944, 72.74823944361619)","(0.0, 0.0)","(0.0, 0.0)","(74.55250243706715, 77.4966557554754)","(0.1989323574879986, 0.43398157913653745)","(0, 0)","(120, 188)",0,"(0, 0)",0,"(0, 0)"
3,0,2,True,6,0.08,4,0.5,2,0.15,0.05,"(72.6778701274473, 67.56681935878379)","(0.5169491525423728, 0.3888888888888889)","(0.1016949152542373, 0.6388888888888888)","(49.97403686568694, 93.27717687323528)","(0.20134573053160518, 0.5499752220113954)","(25, 10)","(142, 166)",48,"(113, 0)",4,"(50, 0)"
3,0,4,True,6,0.08,4,0.5,2,0.15,0.05,"(63.431552923395195, 52.84216063015407)","(0.864406779661017, 0.6111111111111112)","(0.2796610169491525, 0.7777777777777778)","(40.02525734907196, 81.4424859098951)","(0.19856943902420549, 0.6277555763783453)","(34, 17)","(135, 173)",75,"(222, 20)",4,"(96, 4)"
3,0,6,True,6,0.08,4,0.5,2,0.15,0.05,"(59.879817456326045, 51.485188156889244)","(0.576271186440678, 0.3333333333333333)","(0.5932203389830508, 0.9444444444444444)","(36.7549137584189, 77.28104606620914)","(0.1999283981835172, 0.6892220188355868)","(47, 19)","(133, 175)",106,"(357, 57)",4,"(142, 10)"
3,0,8,True,6,0.08,4,0.5,2,0.15,0.05,"(64.20460007407576, 49.84574116232477)","(0.6949152542372882, 0.6111111111111112)","(0.7457627118644068, 0.9444444444444444)","(34.407213481357594, 81.37430563210187)","(0.19897547320169828, 0.7907947054185652)","(39, 19)","(132, 176)",127,"(508, 75)",4,"(186, 14)"
3,0,10,True,6,0.08,4,0.5,2,0.15,0.05,"(60.28201021234499, 44.41543983922418)","(0.7457627118644068, 0.4722222222222222)","(0.864406779661017, 0.9722222222222222)","(30.402564239617046, 77.09960618077838)","(0.19783785714626967, 0.9007310569186029)","(53, 24)","(132, 176)",131,"(666, 107)",4,"(230, 21)"
3,0,12,True,6,0.08,4,0.5,2,0.15,0.05,"(57.63945739699351, 39.31097707835203)","(0.6440677966101694, 0.5277777777777778)","(0.9152542372881356, 1.0)","(31.074491521112257, 67.8953224649113)","(0.1983284902019893, 0.9864190392336443)","(39, 22)","(132, 176)",134,"(823, 135)",4,"(274, 27)"
3,0,14,True,6,0.08,4,0.5,2,0.15,0.05,"(50.43343626763821, 32.757029535486815)","(0.6864406779661016, 0.4722222222222222)","(0.9576271186440678, 1.0)","(28.430662832917168, 59.205011763344864)","(0.19719186106180056, 1.061900056120511)","(62, 25)","(133, 175)",139,"(983, 166)",4,"(318, 34)"
3,0,16,True,6,0.08,4,0.5,2,0.15,0.05,"(47.216941419351095, 35.08694426602066)","(0.7033898305084746, 0.5555555555555556)","(0.9661016949152542, 1.0)","(28.45083422105879, 52.766594461567585)","(0.19719186106180056, 1.1283816648126261)","(66, 24)","(133, 175)",139,"(1147, 193)",4,"(362, 40)"
3,0,18,True,6,0.08,4,0.5,2,0.15,0.05,"(43.07042517082282, 33.13139222120811)","(0.559322033898305, 0.3611111111111111)","(0.9745762711864406, 1.0)","(31.120597502885044, 42.10841883053631)","(0.19719186106180056, 1.168526500442766)","(70, 26)","(133, 175)",139,"(1311, 224)",4,"(406, 48)"
3,0,20,True,6,0.08,4,0.5,2,0.15,0.05,"(34.070363559284885, 25.197320335395773)","(0.6864406779661016, 0.6388888888888888)","(0.9745762711864406, 1.0)","(26.211245593010446, 31.514908238934808)","(0.19719186106180056, 1.1978157555481386)","(86, 29)","(133, 175)",139,"(1475, 247)",4,"(450, 52)"
7,1,0,True,3,0.1,4,0.5,2,0.15,0.05,"(75.93848601748446, 79.54356289934418)","(0.0, 0.0)","(0.0, 0.0)","(77.73057765726989, 75.3515689387004)","(0.20945374089401794, 0.4236672177329084)","(0, 0)","(176, 132)",0,"(0, 0)",0,"(0, 0)"
7,1,2,True,3,0.1,4,0.5,2,0.15,0.05,"(63.614906909524464, 70.89889177305827)","(0.6611570247933884, 0.2727272727272727)","(0.01652892561983471, 0.5151515151515151)","(52.10436439359799, 100.0)","(0.20984782974846736, 0.5586863313093269)","(32, 3)","(204, 104)",46,"(79, 0)",13,"(42, 0)"
7,1,4,True,3,0.1,4,0.5,2,0.15,0.05,"(58.754697241445, 59.039364625903836)","(1.3884297520661157, 0.9696969696969697)","(0.15702479338842976, 0.5757575757575758)","(39.15541372301658, 100.0)","(0.20866805739449246, 0.7038657143829345)","(49, 20)","(196, 112)",73,"(144, 22)",13,"(77, 1)"
7,1,6,True,3,0.1,4,0.5,2,0.15,0.05,"(66.03973981360369, 58.52330473829813)","(0.5702479338842975, 0.5454545454545454)","(0.7107438016528925, 0.9090909090909091)","(43.573892356880634, 100.0)","(0.20727370914024948, 0.8989919068633229)","(25, 14)","(196, 112)",99,"(242, 86)",13,"(113, 10)"
7,1,8,True,3,0.1,4,0.5,2,0.15,0.05,"(60.97220310008871, 56.086842781525476)","(0.9256198347107438, 0.6666666666666666)","(0.859504132231405, 0.9393939393939394)","(37.28657555677817, 100.0)","(0.2076472248592759, 1.120297661291029)","(38, 13)","(196, 112)",107,"(350, 107)",13,"(151, 13)"
7,1,10,True,3,0.1,4,0.5,2,0.15,0.05,"(60.379673126924224, 59.63503984132922)","(0.9586776859504132, 0.5151515151515151)","(0.8842975206611571, 0.9393939393939394)","(37.043645814588565, 100.0)","(0.2076079044920455, 1.4053013863234667)","(37, 11)","(196, 112)",108,"(458, 146)",13,"(189, 19)"
7,1,12,True,3,0.1,4,0.5,2,0.15,0.05,"(60.84106736808888, 58.245954854918445)","(0.8181818181818182, 0.7575757575757576)","(0.9008264462809917, 0.9696969696969697)","(37.30513153447299, 100.0)","(0.20873110303915077, 1.753015329162044)","(40, 12)","(197, 111)",110,"(565, 184)",13,"(227, 23)"
7,1,14,True,3,0.1,4,0.5,2,0.15,0.05,"(57.5583341712279, 56.15222216290278)","(1.0661157024793388, 0.3333333333333333)","(0.9008264462809917, 1.0)","(33.331673569538985, 100.0)","(0.20914707164021673, 2.192970218476511)","(44, 14)","(197, 111)",112,"(671, 216)",13,"(265, 30)"
7,1,16,True,3,0.1,4,0.5,2,0.15,0.05,"(59.06400553334081, 52.22473283239945)","(0.9421487603305785, 0.9393939393939394)","(0.9338842975206612, 1.0)","(33.5247014221268, 100.0)","(0.20914707164021673, 2.7508618420569357)","(44, 17)","(197, 111)",112,"(777, 253)",13,"(303, 32)"
7,1,18,True,3,0.1,4,0.5,2,0.15,0.05,"(55.8272263303654, 53.37563112928649)","(0.9504132231404959, 0.24242424242424243)","(0.9421487603305785, 1.0)","(30.707762651158564, 100.0)","(0.20914707164021673, 3.450681094676222)","(56, 14)","(197, 111)",112,"(883, 298)",13,"(341, 42)"
7,1,20,True,3,0.1,4,0.5,2,0.15,0.05,"(58.8870973762448, 53.58829436335117)","(0.8842975206611571, 0.8181818181818182)","(0.9421487603305785, 1.0)","(33.47356366090815, 100.0)","(0.20914707164021673, 4.328534365161852)","(32, 11)","(197, 111)",112,"(989, 324)",13,"(379, 43)"
2,0,0,True,3,0.15,4,0.5,2,0.15,0.05,"(73.93719922501045, 76.93285850813359)","(0.0, 0.0)","(0.0, 0.0)","(75.55438027636825, 73.12544760016749)","(0.21491183919398285, 0.43513414173364895)","(0, 0)","(172, 136)",0,"(0, 0)",0,"(0, 0)"
2,0,2,True,3,0.15,4,0.5,2,0.15,0.05,"(64.6572479775564, 58.87223898030279)","(0.7301587301587301, 0.17857142857142858)","(0.047619047619047616, 0.5714285714285714)","(50.64561566504937, 100.0)","(0.21713891728181572, 0.627680302793821)","(43, 8)","(202, 106)",53,"(92, 0)",9,"(41, 0)"
2,0,4,True,3,0.15,4,0.5,2,0.15,0.05,"(60.01853968069328, 46.294140349617166)","(1.1031746031746033, 0.6785714285714286)","(0.373015873015873, 0.6428571428571429)","(40.99009877235144, 100.0)","(0.21545719283659767, 0.8631622644237674)","(53, 18)","(199, 109)",81,"(187, 31)",9,"(76, 0)"
2,0,6,True,3,0.15,4,0.5,2,0.15,0.05,"(59.834789949318385, 44.16325420336865)","(0.7857142857142857, 0.35714285714285715)","(0.8095238095238095, 0.8928571428571429)","(38.91691973854488, 100.0)","(0.21513041253409826, 1.1941653956098786)","(54, 17)","(199, 109)",87,"(298, 78)",9,"(112, 6)"
2,0,8,True,3,0.15,4,0.5,2,0.15,0.05,"(56.413361740338445, 38.19637317833103)","(0.9047619047619048, 0.4642857142857143)","(0.8492063492063492, 0.9642857142857143)","(33.39942674202051, 100.0)","(0.21513041253409826, 1.6346930100503625)","(57, 20)","(199, 109)",87,"(410, 110)",9,"(148, 9)"
2,0,10,True,3,0.15,4,0.5,2,0.15,0.05,"(56.199461227869854, 31.765417831726264)","(0.9523809523809523, 0.6071428571428571)","(0.9126984126984127, 0.9642857142857143)","(31.182456490749605, 100.0)","(0.21503093795344516, 2.2371613185050716)","(57, 23)","(199, 109)",88,"(522, 151)",9,"(184, 13)"
2,0,12,True,3,0.15,4,0.5,2,0.15,0.05,"(58.55142839985559, 30.23826301856788)","(0.7698412698412699, 0.4642857142857143)","(0.9365079365079365, 0.9642857142857143)","(32.75986000307653, 100.0)","(0.21503093795344516, 3.0624501289015917)","(43, 19)","(199, 109)",88,"(634, 192)",9,"(220, 18)"
2,0,14,True,3,0.15,4,0.5,2,0.15,0.05,"(55.71780582971799, 33.03301485407787)","(1.0, 0.5357142857142857)","(0.9365079365079365, 0.9642857142857143)","(30.33840196946732, 100.0)","(0.21503093795344516, 4.1921879814533884)","(55, 19)","(199, 109)",88,"(746, 224)",9,"(256, 22)"
2,0,16,True,3,0.15,4,0.5,2,0.15,0.05,"(56.447907105380196, 35.269558871654944)","(0.7619047619047619, 0.4642857142857143)","(0.9523809523809523, 0.9642857142857143)","(31.36246010643994, 100.0)","(0.21503093795344516, 5.738686127811542)","(50, 18)","(199, 109)",88,"(858, 267)",9,"(292, 27)"
2,0,18,True,3,0.15,4,0.5,2,0.15,0.05,"(52.36990930715554, 36.15824257313778)","(0.9603174603174603, 0.5)","(0.9523809523809523, 0.9642857142857143)","(27.455210845573937, 100.0)","(0.21503093795344516, 7.855687440361222)","(69, 17)","(199, 109)",88,"(970, 300)",9,"(328, 31)"
2,0,20,True,3,0.15,4,0.5,2,0.15,0.05,"(54.82951552408972, 38.00487307913641)","(0.8492063492063492, 0.5714285714285714)","(0.9523809523809523, 0.9642857142857143)","(30.180021094352195, 100.0)","(0.21503093795344516, 10.75365053711047)","(49, 16)","(199, 109)",88,"(1082, 341)",9,"(364, 32)"
8,1,0,True,3,0.15,4,0.5,2,0.15,0.05,"(74.7514270534623, 74.06829753824742)","(0.0, 0.0)","(0.0, 0.0)","(77.27426278378016, 71.76555563655081)","(0.21134725639417354, 0.4345223230421176)","(0, 0)","(160, 148)",0,"(0, 0)",0,"(0, 0)"
8,1,2,True,3,0.15,4,0.5,2,0.15,0.05,"(67.69887567667132, 66.88353496681262)","(0.7222222222222222, 0.5357142857142857)","(0.031746031746031744, 0.39285714285714285)","(51.79848738659359, 100.0)","(0.21073263401590178, 0.6288580992445388)","(33, 5)","(186, 122)",56,"(82, 0)",9,"(31, 0)"
8,1,4,True,3,0.15,4,0.5,2,0.15,0.05,"(59.75855233621872, 57.59320542260402)","(1.2063492063492063, 1.25)","(0.38095238095238093, 0.5714285714285714)","(40.7492412702767, 100.0)","(0.211187791062736, 0.8272265587809107)","(45, 12)","(188, 120)",89,"(177, 27)",10,"(58, 1)"
8,1,6,True,3,0.15,4,0.5,2,0.15,0.05,"(64.39388192354113, 59.180387791328194)","(0.753968253968254, 0.42857142857142855)","(0.8571428571428571, 0.9285714285714286)","(44.33218263399867, 100.0)","(0.20856971673597652, 1.167158261441982)","(34, 10)","(187, 121)",95,"(281, 84)",10,"(86, 10)"
8,1,8,True,3,0.15,4,0.5,2,0.15,0.05,"(60.70885686311267, 53.89370844262559)","(0.9920634920634921, 0.8571428571428571)","(0.873015873015873, 0.9285714285714286)","(39.15178192991982, 100.0)","(0.20844336980392164, 1.5963825287378972)","(42, 12)","(187, 121)",96,"(387, 112)",10,"(114, 12)"
8,1,10,True,3,0.15,4,0.5,2,0.15,0.05,"(58.298314283801645, 51.05378419038613)","(0.9285714285714286, 0.6428571428571429)","(0.8968253968253969, 0.9642857142857143)","(35.12461516721732, 100.0)","(0.20829081895384266, 2.1854760656376673)","(54, 14)","(187, 121)",97,"(493, 158)",10,"(142, 20)"
8,1,12,True,3,0.15,4,0.5,2,0.15,0.05,"(59.687537229736435, 51.633863680500546)","(0.9523809523809523, 0.9285714285714286)","(0.9126984126984127, 0.9642857142857143)","(36.38522901482055, 100.0)","(0.20804976311566797, 2.9914332590033985)","(30, 11)","(187, 121)",98,"(599, 198)",10,"(170, 24)"
8,1,14,True,3,0.15,4,0.5,2,0.15,0.05,"(59.24790970070984, 49.564282165570454)","(0.8253968253968254, 0.4642857142857143)","(0.9365079365079365, 0.9642857142857143)","(35.166397638396475, 100.0)","(0.20804976311566797, 4.094972988249751)","(53, 12)","(187, 121)",98,"(705, 243)",10,"(198, 31)"
8,1,16,True,3,0.15,4,0.5,2,0.15,0.05,"(60.965368825951664, 52.81653949571408)","(0.8968253968253969, 0.9285714285714286)","(0.9365079365079365, 0.9642857142857143)","(37.84429696098745, 100.0)","(0.20856530906203746, 5.619770857357432)","(34, 10)","(187, 121)",101,"(811, 278)",10,"(226, 33)"
8,1,18,True,3,0.15,4,0.5,2,0.15,0.05,"(59.87741067354536, 55.68071373319519)","(0.8650793650793651, 0.39285714285714285)","(0.9523809523809523, 0.9642857142857143)","(37.430593712290495, 100.0)","(0.2089686143467829, 7.690267076368615)","(53, 12)","(187, 121)",105,"(917, 322)",11,"(254, 40)"
8,1,20,True,3,0.15,4,0.5,2,0.15,0.05,"(59.22589157208479, 51.455002727402984)","(1.0, 1.1785714285714286)","(0.9603174603174603, 0.9642857142857143)","(35.51857610568007, 100.0)","(0.2089686143467829, 10.527206600840998)","(33, 11)","(187, 121)",105,"(1023, 357)",11,"(282, 41)"
1,0,0,True,3,0.1,4,0.5,2,0.15,0.05,"(74.01141141100832, 74.83254164706736)","(0.0, 0.0)","(0.0, 0.0)","(76.00573333389181, 72.23266376499924)","(0.20588304736261004, 0.41695609059540123)","(0, 0)","(160, 148)",0,"(0, 0)",0,"(0, 0)"
1,0,2,True,3,0.1,4,0.5,2,0.15,0.05,"(66.98881196551288, 68.03080837388607)","(0.725, 0.38235294117647056)","(0.025, 0.5588235294117647)","(50.94816666734688, 100.0)","(0.20497305263110457, 0.558790768950253)","(34, 12)","(185, 123)",40,"(81, 0)",11,"(49, 0)"
1,0,4,True,3,0.1,4,0.5,2,0.15,0.05,"(65.06697943040663, 60.72050956795065)","(1.0166666666666666, 0.9117647058823529)","(0.26666666666666666, 0.6470588235294118)","(41.75932925650933, 100.0)","(0.20205826456570558, 0.6999699037820971)","(44, 13)","(176, 132)",74,"(163, 32)",11,"(87, 2)"
1,0,6,True,3,0.1,4,0.5,2,0.15,0.05,"(66.60758958735614, 62.334884556695535)","(0.6166666666666667, 0.5294117647058824)","(0.7166666666666667, 0.9117647058823529)","(43.719470004756865, 100.0)","(0.20432111421431784, 0.8705301081190239)","(37, 12)","(180, 128)",105,"(286, 78)",11,"(125, 10)"
1,0,8,True,3,0.1,4,0.5,2,0.15,0.05,"(62.34331960896687, 57.54186479387932)","(0.9833333333333333, 0.7647058823529411)","(0.8333333333333334, 0.9411764705882353)","(37.66243519764758, 100.0)","(0.20330999275217415, 1.0842022484745946)","(40, 14)","(181, 127)",113,"(414, 101)",12,"(167, 13)"
1,0,10,True,3,0.1,4,0.5,2,0.15,0.05,"(61.561318195388026, 59.356225378705616)","(0.8416666666666667, 0.47058823529411764)","(0.8916666666666667, 0.9705882352941176)","(36.210489678732515, 100.0)","(0.2031898364650997, 1.362331539560413)","(45, 14)","(181, 127)",114,"(540, 145)",12,"(209, 22)"
1,0,12,True,3,0.1,4,0.5,2,0.15,0.05,"(60.39538061255769, 56.736313471447005)","(0.8666666666666667, 0.6176470588235294)","(0.925, 0.9705882352941176)","(33.667821609042775, 100.0)","(0.2028234165090252, 1.7083346198130336)","(45, 14)","(181, 127)",116,"(666, 179)",12,"(251, 25)"
1,0,14,True,3,0.1,4,0.5,2,0.15,0.05,"(57.0993336392999, 52.01429150689631)","(0.875, 0.47058823529411764)","(0.9583333333333334, 0.9705882352941176)","(28.584244678050926, 100.0)","(0.2028234165090252, 2.1429349470934698)","(57, 20)","(181, 127)",116,"(792, 219)",12,"(293, 32)"
1,0,16,True,3,0.1,4,0.5,2,0.15,0.05,"(58.57462305347405, 50.437754523978676)","(0.8083333333333333, 0.7058823529411765)","(0.9666666666666667, 0.9705882352941176)","(29.311456811360028, 100.0)","(0.2028234165090252, 2.6880975976340484)","(40, 16)","(181, 127)",116,"(918, 254)",12,"(335, 35)"
1,0,18,True,3,0.1,4,0.5,2,0.15,0.05,"(62.47589634129061, 52.160380321875806)","(0.775, 0.6176470588235294)","(0.9666666666666667, 0.9705882352941176)","(33.73108208041934, 100.0)","(0.20352242846259233, 3.323301144288302)","(37, 13)","(181, 127)",118,"(1044, 286)",12,"(377, 42)"
1,0,20,True,3,0.1,4,0.5,2,0.15,0.05,"(61.67603745431804, 53.30288942251718)","(0.725, 0.6764705882352942)","(0.9666666666666667, 0.9705882352941176)","(32.92131992298484, 100.0)","(0.20290661793127085, 4.167454702747844)","(38, 12)","(181, 127)",119,"(1170, 323)",12,"(419, 46)"
5,0,0,True,6,0.15,4,0.5,2,0.15,0.05,"(73.876978824723, 67.90884580004007)","(0.0, 0.0)","(0.0, 0.0)","(74.45858885812265, 70.70878798654873)","(0.2138356167316646, 0.43211966123714435)","(0, 0)","(152, 156)",0,"(0, 0)",0,"(0, 0)"
5,0,2,True,6,0.15,4,0.5,2,0.15,0.05,"(68.21572275818806, 67.15938930674818)","(0.6333333333333333, 0.4411764705882353)","(0.058333333333333334, 0.5882352941176471)","(49.911084711125525, 100.0)","(0.2129564295401792, 0.6162407828542231)","(36, 14)","(177, 131)",50,"(99, 0)",6,"(46, 0)"
5,0,4,True,6,0.15,4,0.5,2,0.15,0.05,"(63.94473408490414, 58.28960686635248)","(0.9166666666666666, 0.5882352941176471)","(0.43333333333333335, 0.7352941176470589)","(39.88976151234781, 100.0)","(0.2069671689882396, 0.8478900261650049)","(51, 20)","(174, 134)",67,"(205, 31)",6,"(86, 5)"
5,0,6,True,6,0.15,4,0.5,2,0.15,0.05,"(63.65276363427847, 54.07166596706094)","(0.6833333333333333, 0.6176470588235294)","(0.8166666666666667, 0.9117647058823529)","(36.900981850112196, 100.0)","(0.20838315100862967, 1.1648923336971906)","(46, 19)","(174, 134)",76,"(332, 71)",6,"(126, 11)"
5,0,8,True,6,0.15,4,0.5,2,0.15,0.05,"(61.52379670209994, 54.269336682875036)","(0.825, 0.5588235294117647)","(0.8666666666666667, 0.9705882352941176)","(33.77489861719435, 100.0)","(0.2075209411553106, 1.591830387548388)","(38, 15)","(174, 134)",80,"(460, 105)",7,"(166, 18)"
5,0,10,True,6,0.15,4,0.5,2,0.15,0.05,"(63.71315124543888, 57.532815496884)","(0.775, 0.5882352941176471)","(0.8833333333333333, 0.9705882352941176)","(36.40985125090591, 100.0)","(0.2075209411553106, 2.1790566175149877)","(41, 15)","(174, 134)",80,"(588, 136)",7,"(206, 23)"
5,0,12,True,6,0.15,4,0.5,2,0.15,0.05,"(62.10410943742181, 55.07383766506898)","(0.7083333333333334, 0.4411764705882353)","(0.9, 0.9705882352941176)","(33.55176184814658, 100.0)","(0.2075209411553106, 2.9829106037162663)","(41, 15)","(174, 134)",80,"(716, 171)",7,"(246, 29)"
5,0,14,True,6,0.15,4,0.5,2,0.15,0.05,"(61.50349437696102, 52.561166143165664)","(0.8666666666666667, 0.5882352941176471)","(0.9083333333333333, 0.9705882352941176)","(32.042398791766026, 100.0)","(0.20783415511318779, 4.051110856140934)","(49, 19)","(174, 134)",81,"(847, 200)",7,"(289, 33)"
5,0,16,True,6,0.15,4,0.5,2,0.15,0.05,"(63.46197615110572, 56.74416050798839)","(0.7833333333333333, 0.4411764705882353)","(0.9166666666666666, 0.9705882352941176)","(35.50727378216878, 100.0)","(0.20783415511318779, 5.545565650971323)","(32, 13)","(174, 134)",81,"(979, 239)",7,"(333, 39)"
5,0,18,True,6,0.15,4,0.5,2,0.15,0.05,"(62.928269109037416, 56.071484094520905)","(0.825, 0.47058823529411764)","(0.925, 1.0)","(34.40609756959583, 100.0)","(0.20736771593886863, 7.610694327408782)","(40, 16)","(174, 134)",83,"(1111, 269)",8,"(377, 44)"
5,0,20,True,6,0.15,4,0.5,2,0.15,0.05,"(63.05880954363428, 57.75238879058617)","(0.775, 0.4411764705882353)","(0.9333333333333333, 1.0)","(34.897421498430994, 100.0)","(0.20824198782435716, 10.359365505586332)","(34, 13)","(174, 134)",86,"(1243, 306)",9,"(421, 48)"
6,1,0,True,3,0.08,4,0.5,2,0.15,0.05,"(72.41347853060807, 73.47527758382678)","(0.0, 0.0)","(0.0, 0.0)","(70.23401449739637, 75.4117982193027)","(0.19688406919248047, 0.4111843058490454)","(0, 0)","(164, 144)",0,"(0, 0)",0,"(0, 0)"
6,1,2,True,3,0.08,4,0.5,2,0.15,0.05,"(66.54263827220329, 66.77632554118004)","(0.8235294117647058, 0.2571428571428571)","(0.025210084033613446, 0.6)","(47.079267831162504, 100.0)","(0.19878179609964663, 0.5255112432722817)","(48, 10)","(182, 126)",42,"(87, 0)",10,"(52, 0)"
6,1,4,True,3,0.08,4,0.5,2,0.15,0.05,"(65.92407227631799, 57.72836959550379)","(0.865546218487395, 0.7714285714285715)","(0.29411764705882354, 0.7142857142857143)","(39.035885867950235, 100.0)","(0.19775378039853894, 0.644930184954201)","(35, 18)","(175, 133)",84,"(180, 35)",10,"(98, 0)"
6,1,6,True,3,0.08,4,0.5,2,0.15,0.05,"(65.98016897520532, 54.122792606960026)","(0.7394957983193278, 0.2)","(0.8067226890756303, 1.0)","(35.53834428111419, 100.0)","(0.19785752833077036, 0.7737562118863828)","(42, 19)","(176, 132)",103,"(319, 78)",10,"(150, 9)"
6,1,8,True,3,0.08,4,0.5,2,0.15,0.05,"(64.2379955738741, 47.973990892431765)","(0.7983193277310925, 0.5714285714285714)","(0.8571428571428571, 1.0)","(31.120182377335862, 100.0)","(0.19728431268656998, 0.9379549852097688)","(31, 21)","(176, 132)",113,"(469, 104)",10,"(203, 9)"
6,1,10,True,3,0.08,4,0.5,2,0.15,0.05,"(61.39788806450175, 47.612392984714496)","(0.7310924369747899, 0.42857142857142855)","(0.8907563025210085, 1.0)","(26.600603056181793, 100.0)","(0.19670872647350807, 1.1359310069599078)","(56, 20)","(176, 132)",115,"(617, 141)",10,"(253, 14)"
6,1,12,True,3,0.08,4,0.5,2,0.15,0.05,"(60.840744554008396, 44.84319727258814)","(0.8067226890756303, 0.5428571428571428)","(0.8991596638655462, 1.0)","(24.6211234449595, 100.0)","(0.19701806561132384, 1.3737449627047202)","(36, 19)","(176, 132)",116,"(765, 174)",10,"(303, 18)"
6,1,14,True,3,0.08,4,0.5,2,0.15,0.05,"(61.08024151674663, 43.00509606602896)","(0.7142857142857143, 0.37142857142857144)","(0.9159663865546218, 1.0)","(23.743238900006087, 100.0)","(0.19701806561132384, 1.6622314048727111)","(52, 21)","(176, 132)",116,"(913, 209)",10,"(353, 24)"
6,1,16,True,3,0.08,4,0.5,2,0.15,0.05,"(61.170927903587206, 44.79757238846206)","(0.773109243697479, 0.6)","(0.9159663865546218, 1.0)","(24.288309083635028, 100.0)","(0.19703858019864506, 2.0095472274206223)","(41, 18)","(176, 132)",118,"(1061, 238)",10,"(403, 27)"
